1140449,Apartment,Private room,1,1,31,6,120
1141986,Apartment,Entire home/apt,1,1,360,10,90
1142101,House,Entire home/apt,2,3,7,6,290
1145582,Apartment,Entire home/apt,2,2,50,1,140
1148625,Condominium,Private room,1.5,1,3,8,125
1151109,House,Entire home/apt,2,2,30,13,799
1151864,Apartment,Entire home/apt,2,2,180,5,185
1159284,Condominium,Entire home/apt,1,1,30,10,290
1162640,House,Entire home/apt,2,3,30,5,149
1171918,Loft,Entire home/apt,2,2,2,4,245
1174214,Townhouse,Private room,1,1,2,11,395
1174537,Townhouse,Entire home/apt,1,2,30,14,300
1174758,Apartment,Entire home/apt,1,2,30,4,300
1177310,Guesthouse,Entire home/apt,1,1,30,4,120
1178260,Apartment,Entire home/apt,1.5,2,30,15,160
1178281,Condominium,Entire home/apt,1,2,3,10,275
1182465,Apartment,Entire home/apt,1,2,2,9,99
1183521,Apartment,Private room,2,1,2,3,100
1195173,Apartment,Private room,1,1,30,7,70
1200068,House,Private room,1,1,30,2,60
1201159,Condominium,Entire home/apt,1,0,30,7,75
1203062,Apartment,Entire home/apt,1,2,3,7,225
1203172,Guest suite,Private room,1,1,3,1,143
1203526,Apartment,Private room,1.5,1,1,13,99
1203684,Apartment,Private room,1,1,1,14,118
1203849,Condominium,Entire home/apt,1,1,2,11,250
1205031,Loft,Private room,1,1,30,13,120
1206032,Apartment,Entire home/apt,1,2,30,3,125
1206184,Apartment,Private room,1.5,1,1,7,89
1206233,Apartment,Private room,null,1,1,6,79
1206261,Apartment,Private room,1.5,1,1,10,99
1209893,Apartment,Entire home/apt,1.5,3,2,7,1500
1212513,Apartment,Private room,1,2,2,11,175
1212746,Apartment,Entire home/apt,2,3,3,2,625
1212822,Condominium,Entire home/apt,2,3,60,7,510
1214080,House,Entire home/apt,2,2,3,1,345
1223107,Condominium,Private room,1,1,3,1,148
1223704,House,Entire home/apt,1,2,29,10,186
1226557,Apartment,Entire home/apt,1,1,180,6,217
1226596,House,Private room,1,1,3,3,89
1229606,Apartment,Entire home/apt,1,1,31,1,104
1237143,Apartment,Entire home/apt,1,2,7,15,442
1241029,Condominium,Private room,1,1,60,5,165
1245838,Apartment,Entire home/apt,2,4,3,2,450
1247160,Apartment,Private room,1,1,30,2,50
1249046,Condominium,Entire home/apt,1,0,30,8,110
1251570,Condominium,Entire home/apt,1,2,2,4,430
1261055,Loft,Entire home/apt,1.5,1,50,2,180
1261074,Condominium,Private room,1,1,3,2,130
1261122,Guest suite,Entire home/apt,1,1,3,15,130
1267206,Apartment,Private room,1,1,3,14,75
1276953,Apartment,Entire home/apt,1,2,5,10,295
1277771,Apartment,Entire home/apt,1,2,3,2,190
1281132,Guest suite,Entire home/apt,1,1,2,6,115
1281167,Hostel,Private room,1,0,1,13,180
1286943,House,Entire home/apt,1,2,2,9,200
1287889,House,Entire home/apt,1,2,5,6,300
1290935,House,Entire home/apt,2,2,4,3,249
1291092,House,Entire home/apt,2.5,3,2,2,1800
1292217,Apartment,Entire home/apt,2,2,30,8,216
1299242,Apartment,Entire home/apt,2,3,365,1,200
1301798,Apartment,Private room,1,1,3,1,89
1301843,Apartment,Entire home/apt,2,2,30,5,195
1304068,Apartment,Entire home/apt,2,3,3,15,425
1304808,Apartment,Entire home/apt,1,1,30,7,210
1309496,Condominium,Entire home/apt,2,3,3,13,280
1317908,Apartment,Private room,1.5,1,3,15,95
1323983,Apartment,Private room,1,1,1,6,119
1324086,Condominium,Entire home/apt,1,2,4,13,495
1326577,Guest suite,Entire home/apt,1,1,3,10,125
1328186,House,Entire home/apt,2.5,3,7,1,575
1329465,Loft,Entire home/apt,1,1,30,2,200
1332343,House,Private room,1,1,3,12,152
1333047,House,Private room,1,1,1,11,119
1335996,Apartment,Private room,1,2,2,13,76
1336798,Condominium,Entire home/apt,2.5,4,30,7,450
1336998,Apartment,Private room,1.5,1,2,4,90
1340755,Apartment,Private room,2,1,3,9,145
1344243,Apartment,Entire home/apt,1,1,5,3,175
1344752,Condominium,Entire home/apt,2,3,30,14,210
1351626,House,Private room,1,1,30,12,52
1351783,House,Private room,1,1,30,15,47
1352111,Apartment,Entire home/apt,1,1,30,5,150
1355744,House,Entire home/apt,1.5,1,30,14,155
1356129,Guest suite,Entire home/apt,1,1,2,5,145
1356817,Loft,Private room,1,1,2,5,159
1364882,Apartment,Entire home/apt,1,1,30,10,299
1388523,Apartment,Entire home/apt,1,0,30,2,125
1391982,Condominium,Entire home/apt,2,4,6,15,500
1392204,House,Private room,1,2,3,3,129
1393654,House,Private room,1,1,1,7,99
1397537,Townhouse,Entire home/apt,1.5,3,5,12,250
1405046,House,Entire home/apt,2.5,3,6,6,350
1407244,House,Entire home/apt,2,3,2,12,500
1407881,Apartment,Entire home/apt,1,0,30,6,160
1408281,Apartment,Shared room,1,1,1,6,75
1409218,Loft,Entire home/apt,2,2,30,15,185
1421671,Apartment,Entire home/apt,1,0,1,4,246
1421774,Guest suite,Entire home/apt,1,1,3,8,135
1421937,House,Private room,1,1,3,2,129
1428465,Apartment,Entire home/apt,1,1,30,6,199
1428553,Apartment,Private room,1,1,30,7,89
1428909,Loft,Entire home/apt,1,1,30,5,142
1429022,House,Entire home/apt,1,1,3,13,469
1433011,Apartment,Entire home/apt,1,1,2,14,120
1433917,Apartment,Entire home/apt,1,1,30,8,175
1434314,House,Entire home/apt,2,3,3,1,490
1434425,Apartment,Private room,1,1,4,9,150
1437321,Apartment,Private room,1.5,1,2,12,165
1438286,Apartment,Entire home/apt,1,1,30,1,95
1438864,House,Private room,1,1,3,11,274
1442027,Condominium,Entire home/apt,1,1,30,13,131
1454220,Apartment,Entire home/apt,1,1,30,13,157
1455937,House,Private room,1.5,1,1,7,60
1456153,House,Entire home/apt,1,3,4,7,259
1460174,Condominium,Entire home/apt,2,3,3,15,575
1460628,Guest suite,Entire home/apt,1,1,2,8,170
1466344,Serviced apartment,Entire home/apt,1,1,30,3,173
1467857,Apartment,Entire home/apt,1,1,30,8,140
1470340,Guest suite,Entire home/apt,1,1,3,7,88
1471683,Apartment,Private room,1.5,2,3,9,125
1474209,Hostel,Private room,1,0,1,13,175
1478708,House,Private room,1,1,2,10,85
1479666,Apartment,Entire home/apt,1,3,30,2,258
1480015,Apartment,Entire home/apt,1,1,3,9,265
1482273,Condominium,Entire home/apt,2,2,30,14,345
1482730,Apartment,Entire home/apt,1,2,4,15,199
1483853,Hotel,Private room,1,0,2,7,179
1484792,House,Entire home/apt,1,1,30,9,250
1487849,Guest suite,Entire home/apt,1,1,2,15,167
1489175,House,Entire home/apt,2,3,3,3,295
1489782,Apartment,Entire home/apt,1,2,2,3,300
1494771,Apartment,Entire home/apt,1,2,30,3,170
1496833,Apartment,Entire home/apt,1,2,30,3,249
1498953,House,Entire home/apt,1,2,3,4,337
1499630,Apartment,Entire home/apt,2,2,3,7,300
1499843,Apartment,Private room,1,1,1,12,185
1504826,House,Entire home/apt,2,4,3,7,250
1506702,Condominium,Entire home/apt,1.5,3,1,5,499
1510363,Apartment,Entire home/apt,1,2,3,12,150
1511076,Apartment,Private room,1,1,2,1,145
1520790,Apartment,Entire home/apt,1,1,3,15,250
1520929,Apartment,Entire home/apt,1,2,2,15,250
1520938,Apartment,Entire home/apt,1,2,30,10,149
1524346,Apartment,Entire home/apt,1,1,30,15,165
1525137,Apartment,Entire home/apt,1,1,30,14,210
1525886,Apartment,Private room,1,1,1,6,125
1530745,Apartment,Entire home/apt,1,1,30,4,145
1531273,House,Entire home/apt,1,1,30,8,235
1534021,Apartment,Entire home/apt,1,1,30,13,148
1535946,House,Entire home/apt,1,2,2,2,350
1537497,Apartment,Entire home/apt,1,1,30,5,125
1547477,Apartment,Entire home/apt,1,0,30,13,100
1550913,Guest suite,Entire home/apt,1,1,5,6,199
1556680,Guest suite,Entire home/apt,1,2,30,9,145
1565576,Condominium,Entire home/apt,2,1,30,6,150
1569288,House,Entire home/apt,2.5,4,30,15,800
1578597,Guest suite,Entire home/apt,1,0,31,3,209
1579304,House,Entire home/apt,2.5,3,4,14,485
1584021,Apartment,Entire home/apt,1,2,30,6,395
1587410,Condominium,Entire home/apt,1,2,6,4,180
1588695,House,Entire home/apt,1,1,30,2,120
1589228,Apartment,Entire home/apt,2,3,30,13,350
1598872,Condominium,Entire home/apt,1,1,7,15,220
1605483,Apartment,Private room,1.5,1,2,3,89
1606292,Apartment,Entire home/apt,1,0,30,2,116
1614453,Hotel,Private room,1,0,2,6,169
1614622,House,Private room,1,1,1,4,295
1615088,House,Private room,1,1,2,8,99
1615158,House,Private room,1,1,1,12,85
1618782,House,Private room,1,1,2,15,195
1620039,Hotel,Private room,1,0,1,13,175
1620411,Guest suite,Entire home/apt,1,0,3,7,200
1623609,House,Private room,1,1,3,7,150
1624068,Hotel,Private room,1,0,2,11,169
1627259,Apartment,Private room,1,1,30,5,166
1627455,Apartment,Private room,1,1,30,1,129
1629330,Apartment,Entire home/apt,1,1,30,4,200
1629740,Hotel,Private room,1,0,1,14,169
1633126,Apartment,Entire home/apt,1,1,3,6,139
1633173,House,Private room,1,1,1,3,65
1633225,House,Private room,1,1,1,1,61
1633839,Apartment,Entire home/apt,1,2,2,11,118
1633933,Apartment,Private room,1,1,2,7,139
1641060,Guest suite,Entire home/apt,1,2,3,1,225
1645724,Townhouse,Private room,1,1,180,8,29
1651228,House,Private room,1,2,2,8,230
1655446,House,Private room,2.5,4,4,7,539
1665516,Guest suite,Entire home/apt,1,1,3,2,150
1671260,House,Private room,1,1,2,10,95
1673011,House,Entire home/apt,2.5,3,3,4,525
1676460,Apartment,Entire home/apt,1,0,30,15,141
1683892,Condominium,Entire home/apt,1,1,3,12,285
1684346,Hotel,Private room,1,0,1,10,179
1687330,Apartment,Entire home/apt,1,2,1,8,190
1696383,Apartment,Entire home/apt,1,1,30,1,155
1696666,Condominium,Entire home/apt,2,4,30,2,1000
1699390,House,Private room,2.5,1,2,11,105
1711075,Apartment,Private room,1,4,59,10,65
1721354,Apartment,Entire home/apt,1,2,2,10,418
1724819,House,Entire home/apt,2,2,3,11,373
1725833,Apartment,Entire home/apt,2,2,30,15,325
1725853,Apartment,Entire home/apt,1,1,2,12,133
1728497,House,Entire home/apt,3.5,4,6,2,750
1733056,Apartment,Entire home/apt,2.5,2,4,6,290
1738415,Apartment,Entire home/apt,1.5,1,1,7,180
1740537,Apartment,Entire home/apt,1.5,2,30,15,165
1743201,Condominium,Private room,1.5,1,2,8,90
1747531,Apartment,Private room,1,1,30,10,60
1750093,Townhouse,Private room,1.5,1,2,11,115
1752371,Guest suite,Entire home/apt,1,1,2,5,155
1752535,House,Entire home/apt,1,2,60,2,215
1759087,Guest suite,Entire home/apt,1,1,2,8,215
1767569,Apartment,Entire home/apt,1,1,3,7,175
1768239,Condominium,Entire home/apt,1,1,30,8,160
1768673,Condominium,Entire home/apt,1,1,30,3,200
1769688,Condominium,Private room,1,1,3,3,109
1774026,Apartment,Entire home/apt,1.5,4,3,4,418
1777429,House,Entire home/apt,3,5,6,8,1450
1778650,Guest suite,Entire home/apt,1,1,1,11,133
1785463,House,Private room,3,1,2,14,45
1807012,Apartment,Private room,1,1,3,6,170
1807493,Condominium,Entire home/apt,1,1,30,8,170
1810486,Apartment,Entire home/apt,1,2,3,3,285
1814061,Guest suite,Entire home/apt,1,1,30,13,150
1815551,Apartment,Entire home/apt,1,1,2,15,250
1821543,Apartment,Entire home/apt,1,1,30,11,150
1827177,Apartment,Private room,1,1,1,7,70
1827638,Apartment,Entire home/apt,1,1,31,11,225
1827653,House,Private room,1,1,30,11,115
1830541,Guest suite,Entire home/apt,1,1,3,11,135
1841832,Apartment,Entire home/apt,1,1,30,4,89
1843662,Apartment,Entire home/apt,1,2,30,15,135
1844117,Apartment,Private room,3,1,30,2,60
1844877,Apartment,Entire home/apt,1,1,30,6,110
1847664,Guest suite,Entire home/apt,1,1,4,15,128
1855096,Apartment,Entire home/apt,1,1,2,12,190
1857226,House,Entire home/apt,3,3,3,2,600
1861344,Serviced apartment,Entire home/apt,1,1,30,13,220
1863106,Apartment,Private room,1,1,3,8,79
1863316,Apartment,Private room,1,1,3,4,75
1864390,Apartment,Entire home/apt,2,2,30,13,145
1865406,Apartment,Entire home/apt,1,0,30,3,94
1868880,House,Entire home/apt,3.5,4,3,9,995
1869027,House,Entire home/apt,1,2,70,5,250
1869845,Apartment,Entire home/apt,1,1,30,8,295
1881223,Apartment,Private room,1,1,3,10,80
1885057,Apartment,Entire home/apt,1,1,30,9,157
1886260,Loft,Entire home/apt,1,1,30,9,300
1887206,House,Entire home/apt,1,2,30,14,131
1898486,House,Entire home/apt,1.5,2,30,12,228
1906323,House,Entire home/apt,3.5,4,4,2,900
1906681,House,Entire home/apt,2,3,4,2,309
1907229,House,Entire home/apt,2.5,3,1,4,450
1909613,Apartment,Entire home/apt,1,2,3,5,299
1913043,Condominium,Private room,1,1,30,9,115
1914841,Apartment,Entire home/apt,1,0,30,10,156
1919372,Apartment,Entire home/apt,1,0,30,11,125
1920033,House,Private room,1,1,1,13,120
1925206,House,Private room,1,1,1,9,94
1925714,Apartment,Entire home/apt,1,1,30,9,180
1926253,Guest suite,Entire home/apt,1,1,2,11,80
1931459,Apartment,Entire home/apt,1,1,30,6,350
1931763,Guest suite,Private room,1,1,1,12,150
1931788,Apartment,Private room,1,1,2,1,135
1932019,Guesthouse,Entire home/apt,1,1,2,15,95
1935904,Apartment,Entire home/apt,2,2,4,4,1166
1937575,Apartment,Private room,1,1,3,2,160
1940496,Apartment,Private room,1,1,3,8,100
1944564,Loft,Entire home/apt,1,1,2,12,169
1945508,Condominium,Private room,1,1,3,11,150
1954514,Condominium,Private room,1,1,3,9,165
1959880,Apartment,Private room,1,1,1,5,95
1960773,House,Entire home/apt,3,3,5,12,499
1970257,Condominium,Entire home/apt,1,3,5,12,339
1970756,Apartment,Entire home/apt,1,1,30,5,99
1975404,Condominium,Entire home/apt,1,1,2,8,325
1978669,Apartment,Private room,1,1,30,6,95
1979461,Condominium,Entire home/apt,1,0,30,1,152
1984709,Apartment,Entire home/apt,1,0,30,14,125
1985338,House,Private room,1,1,3,11,140
1989997,Apartment,Private room,1,1,1,1,102
1992217,House,Private room,1,1,2,6,132
1992988,Apartment,Entire home/apt,1,1,60,5,125
1995487,Loft,Private room,1,2,2,11,297
1998111,House,Private room,1,1,2,13,69
2001534,Apartment,Entire home/apt,2,3,30,3,200
2007101,Condominium,Entire home/apt,1,1,4,4,600
2011311,Townhouse,Entire home/apt,1,1,3,7,160
2016198,House,Private room,1,1,1,2,84
2020393,Apartment,Entire home/apt,1,1,5,1,197
2022751,Apartment,Entire home/apt,2,2,3,8,800
2023326,House,Entire home/apt,1.5,3,3,9,450
2026910,Apartment,Entire home/apt,1,3,5,10,550
2042095,House,Private room,1,1,1,13,119
2046634,House,Private room,1,1,2,9,69
2046807,Guest suite,Entire home/apt,1,1,5,8,149
2047469,House,Private room,1,1,2,14,69
2049672,House,Entire home/apt,2,4,5,7,575
2049955,House,Entire home/apt,1,1,3,14,225
2056660,Apartment,Entire home/apt,1,0,60,1,82
2058119,Apartment,Private room,1,1,30,2,100
2062696,Apartment,Private room,1,1,5,13,85
2063077,House,Entire home/apt,1,2,6,13,195
2072098,Apartment,Entire home/apt,1,1,30,6,160
2072133,House,Private room,1,1,30,7,95
2074270,Apartment,Entire home/apt,1,0,30,7,129
2074584,Guesthouse,Entire home/apt,1,0,30,2,90
2081536,Townhouse,Private room,1,1,3,3,65
2088622,House,Private room,1,1,2,12,69
2093695,House,Private room,1,1,30,11,65
2096756,House,Entire home/apt,1,2,3,5,228
2104437,Apartment,Private room,1,1,30,5,120
2105840,Serviced apartment,Private room,1,1,30,1,95
2111361,Condominium,Entire home/apt,1,0,30,8,150
2112336,Condominium,Private room,1,1,30,10,100
2115503,Guest suite,Entire home/apt,1,0,2,15,176
2119773,Guest suite,Entire home/apt,1,1,1,3,130
2123469,House,Private room,1,1,2,12,125
2124182,Guesthouse,Entire home/apt,1,1,30,13,120
2126868,House,Private room,3,1,2,15,40
2130640,Apartment,Entire home/apt,2,3,2,10,350
2134475,House,Private room,1.5,1,2,2,150
2139562,House,Private room,1,2,4,10,195
2140313,Apartment,Entire home/apt,1,1,30,7,150
2154122,House,Entire home/apt,2,3,3,13,450
2160504,House,Private room,1,1,2,15,90
2166428,Apartment,Entire home/apt,1,1,30,2,198
2169208,Apartment,Entire home/apt,1,1,30,3,98
2172308,House,Entire home/apt,2,3,2,7,462
2175930,Apartment,Entire home/apt,1,1,1,6,150
2177440,House,Private room,1,1,3,2,120
2178509,House,Private room,1,1,2,7,105
2188233,Serviced apartment,Entire home/apt,1,0,30,12,160
2188308,Serviced apartment,Entire home/apt,2,2,30,5,175
2188507,Serviced apartment,Entire home/apt,1,0,30,3,140
2188561,House,Entire home/apt,2,5,3,14,449
2188959,Apartment,Entire home/apt,1,0,30,15,112
2188976,House,Private room,2,1,30,13,101
2189514,Apartment,Entire home/apt,1,1,30,15,220
2189814,Apartment,Entire home/apt,1,2,4,10,900
2202505,House,Entire home/apt,2,2,3,1,399
2203283,Condominium,Private room,1,1,1,13,65
2209353,Serviced apartment,Entire home/apt,1,1,30,11,179
2209751,Condominium,Private room,1,1,2,9,129
2210105,House,Private room,1,1,2,10,500
2219978,Apartment,Private room,1.5,1,31,9,225
2221057,House,Entire home/apt,1,2,4,2,175
2223743,Guest suite,Entire home/apt,1,1,2,10,110
2233416,Apartment,Entire home/apt,1,1,30,13,195
2234256,Apartment,Entire home/apt,1,1,90,12,130
2236226,Apartment,Entire home/apt,1,1,30,12,105
2238488,Apartment,Entire home/apt,1,2,31,5,279
2244652,Apartment,Entire home/apt,1,1,30,15,90
2254431,House,Entire home/apt,3.5,4,1,7,398
2263794,House,Private room,1,1,2,3,99
2272343,House,Entire home/apt,1.5,3,3,5,500
2274353,Apartment,Entire home/apt,1,2,2,11,137
2277754,Condominium,Private room,1,1,3,11,105
2279254,Apartment,Private room,1,1,1,7,219
2290365,Condominium,Private room,1,1,30,15,85
2298930,Apartment,Private room,1.5,1,1,4,200
2299196,Apartment,Entire home/apt,1,0,30,14,105
2302408,Apartment,Entire home/apt,1,1,30,10,105
2305039,Apartment,Entire home/apt,1,3,30,7,350
2310518,House,Private room,1,2,2,8,350
2310765,Condominium,Entire home/apt,1,0,30,1,149
2311428,Apartment,Entire home/apt,2,1,2,2,250
2314849,Apartment,Entire home/apt,1,0,30,8,93
2315086,Apartment,Private room,1.5,1,3,13,145
2316478,House,Entire home/apt,1,2,30,3,139
2326228,House,Entire home/apt,1.5,2,30,15,220
2337552,Condominium,Entire home/apt,1,2,30,13,170
2349483,House,Private room,1,1,2,5,130
2355859,Guest suite,Entire home/apt,1,1,4,7,280
2356554,Guest suite,Entire home/apt,1,1,2,7,125
2362619,Apartment,Entire home/apt,1,1,3,11,185
2366182,Apartment,Entire home/apt,2,4,30,1,385
2371573,House,Entire home/apt,3.5,4,5,9,2000
2374267,House,Entire home/apt,2.5,4,3,6,2100
2374361,Guest suite,Entire home/apt,1,1,30,8,113
2387068,Condominium,Private room,2.5,1,3,8,80
2391772,Loft,Entire home/apt,1,1,30,1,136
2396847,Apartment,Entire home/apt,1,0,3,15,125
2397852,Guest suite,Entire home/apt,2,2,2,1,306
2397858,House,Entire home/apt,3,4,2,9,889
2404647,Apartment,Private room,1,1,30,10,89
2412158,Guest suite,Entire home/apt,1,1,30,5,220
2420887,Guest suite,Entire home/apt,1.5,0,4,2,143
2423948,Serviced apartment,Hotel room,1,1,30,11,179
2432104,House,Private room,1,1,30,15,60
2436213,House,Private room,1,1,30,13,78
2455313,House,Entire home/apt,2,3,3,13,325
2455325,House,Entire home/apt,2,2,30,10,295
2460904,Condominium,Entire home/apt,1,1,30,5,150
2465543,Guest suite,Entire home/apt,2,2,30,9,99
2468125,Apartment,Private room,1,1,1,10,219
2469485,Apartment,Entire home/apt,1.5,1,30,9,200
2471457,Apartment,Private room,1,1,2,5,200
2477409,Apartment,Entire home/apt,1,1,30,8,112
2477787,House,Entire home/apt,2.5,4,4,10,800
2478558,Apartment,Private room,1,1,1,1,219
2482884,House,Private room,1,1,3,14,80
2483759,Condominium,Private room,1,1,1,14,95
2486953,House,Entire home/apt,1,1,3,4,279
2488520,Loft,Shared room,1.5,1,30,1,200
2488837,Apartment,Entire home/apt,1,2,31,8,140
2496086,House,Entire home/apt,1,2,3,13,185
2496460,House,Entire home/apt,1.5,3,5,15,182
2496719,Condominium,Entire home/apt,1,1,30,9,125
2499257,House,Entire home/apt,3,3,30,5,333
2500662,House,Entire home/apt,2,3,30,8,265
2502368,House,Private room,1,1,3,3,105
2502543,House,Entire home/apt,1,2,7,1,215
2503408,Apartment,Entire home/apt,1,1,30,2,195
2509236,House,Private room,1,1,14,14,65
2510224,Apartment,Private room,1.5,1,30,12,80
2516026,House,Entire home/apt,3.5,3,3,2,695
2518781,House,Private room,1,1,3,4,164
2521327,House,Entire home/apt,1,1,30,2,92
2532756,House,Private room,1,1,30,8,75
2538807,Guest suite,Entire home/apt,1,1,4,14,69
2539953,House,Entire home/apt,2,5,2,9,650
2550991,Guest suite,Entire home/apt,1,0,30,4,135
2551994,Apartment,Entire home/apt,1,1,30,6,198
2557977,Apartment,Private room,1,1,3,5,105
2559297,Condominium,Entire home/apt,1,2,2,13,235
2564006,Apartment,Entire home/apt,1,0,30,9,122
2564140,Apartment,Entire home/apt,1,1,30,2,157
2578122,Apartment,Private room,1,1,4,3,88
2592518,House,Entire home/apt,1,2,2,11,333
2614717,House,Private room,1,1,2,10,98
2620371,Apartment,Entire home/apt,1,1,30,5,140
2629833,Apartment,Entire home/apt,1,3,30,13,232
2636716,Apartment,Entire home/apt,1,0,30,7,140
2645189,Apartment,Entire home/apt,1,1,30,14,126
2658295,Hotel,Private room,1,1,1,4,299
2665028,Loft,Entire home/apt,1.5,1,16,8,180
2670951,Condominium,Entire home/apt,2,3,30,10,395
2677273,Guest suite,Entire home/apt,1,1,2,8,180
2677288,Condominium,Private room,1,1,1,14,99
2683409,Condominium,Entire home/apt,1.5,2,2,10,545
2683857,House,Entire home/apt,2,3,4,12,280
2686530,Apartment,Private room,1,1,7,12,94
2694526,House,Private room,1,1,2,5,125
2702606,Apartment,Entire home/apt,0.5,1,30,15,194
2706776,House,Private room,1,1,4,2,188
2707422,Apartment,Entire home/apt,1,1,4,13,184
2710372,Townhouse,Entire home/apt,1,2,30,8,199
2723005,Apartment,Entire home/apt,2,3,3,9,820
2736358,House,Entire home/apt,1,1,2,15,185
2737894,Apartment,Private room,1.5,1,2,3,80
2738331,Apartment,Entire home/apt,1,1,30,5,99
2739477,House,Entire home/apt,3,3,2,15,425
2742151,Guest suite,Entire home/apt,1,2,3,2,240
2747383,Guest suite,Entire home/apt,1,2,2,1,295
2770268,House,Private room,1,1,2,8,100
2770561,House,Private room,1,1,2,11,80
2771128,Guest suite,Entire home/apt,1,0,3,11,220
2771688,Apartment,Entire home/apt,1,2,30,9,120
2783251,Guest suite,Entire home/apt,1,1,4,1,185
2790637,House,Entire home/apt,1,1,5,3,225
2802418,Apartment,Private room,2,1,2,8,109
2802480,Apartment,Entire home/apt,1,2,30,15,229
2804417,Apartment,Entire home/apt,1,1,30,1,230
2816626,Apartment,Entire home/apt,2,3,3,5,350
2823227,Townhouse,Entire home/apt,2,1,30,1,195
2824612,Condominium,Entire home/apt,2,3,31,12,275
2825966,Townhouse,Entire home/apt,1,1,30,15,169
2890120,House,Entire home/apt,1,2,1,7,275
2893920,Apartment,Private room,1.5,1,75,15,222
2904128,Bungalow,Entire home/apt,1,2,7,5,160
2925557,Apartment,Entire home/apt,1,2,30,10,300
2926901,Hotel,Private room,1,0,2,7,179
2927781,Townhouse,Private room,1.5,1,2,3,189
2933105,Apartment,Private room,1.5,1,2,6,110
2933899,Hotel,Private room,1,0,1,2,180
2935400,Apartment,Entire home/apt,1,1,30,8,97
2937902,Hotel,Private room,1,0,1,7,180
2939849,Apartment,Private room,1,1,30,13,99
2942149,House,Entire home/apt,1,3,3,4,400
2943327,Hotel,Private room,1,0,1,7,180
2944266,Apartment,Entire home/apt,2,2,2,10,225
2944843,House,Private room,1,1,1,13,90
2948159,Apartment,Entire home/apt,2,2,3,15,285
2949071,Apartment,Entire home/apt,1,2,30,12,150
2950592,House,Entire home/apt,2,3,4,11,450
2956406,House,Private room,1,1,3,3,115
2959323,Hostel,Private room,1,0,1,9,180
2960229,Hotel,Private room,1,0,1,12,180
2965433,Apartment,Entire home/apt,1.5,2,3,14,293
2968738,Apartment,Entire home/apt,1,2,2,15,599
2970161,Condominium,Entire home/apt,2,2,14,7,287
2970253,Apartment,Entire home/apt,1,1,30,1,125
2980184,Apartment,Entire home/apt,1,2,30,1,250
2984463,House,Private room,1,1,1,10,150
2994606,Guest suite,Private room,1,0,1,5,99
3013427,Condominium,Private room,1,1,30,14,200
3013520,Apartment,Entire home/apt,1,0,30,9,55
3015450,House,Private room,0.5,1,2,4,87
3028924,House,Private room,1,1,3,2,125
3029597,Apartment,Private room,1,1,1,6,99
3030653,Guest suite,Entire home/apt,1,1,2,15,140
3031766,House,Entire home/apt,2,4,4,4,530
3042811,Apartment,Entire home/apt,1,1,6,3,200
3043102,House,Entire home/apt,1,2,30,11,130
3053443,House,Private room,1.5,1,1,9,95
3068285,Condominium,Entire home/apt,1,0,30,2,117
3073038,Condominium,Private room,1,1,3,7,145
3079665,Apartment,Private room,1,2,30,11,145
3079929,House,Entire home/apt,1,2,3,4,375
3081324,House,Entire home/apt,2,3,3,2,450
3081560,House,Private room,1,1,2,1,150
3082327,House,Private room,1,1,3,12,90
3084671,Condominium,Entire home/apt,2,3,3,12,295
3093070,House,Private room,1,2,2,5,299
3093543,Condominium,Private room,1,1,7,5,105
3102139,House,Entire home/apt,2.5,3,3,11,650
3105361,Condominium,Entire home/apt,2,2,3,12,275
3105998,Apartment,Entire home/apt,1,1,4,3,225
3112427,Apartment,Entire home/apt,1,0,2,14,125
3116428,Condominium,Entire home/apt,1,2,4,15,200
3116974,Apartment,Entire home/apt,1,2,30,3,185
3122882,Apartment,Private room,1,1,2,15,140
3123536,House,Entire home/apt,1,2,2,7,275
3124541,Condominium,Private room,1,1,2,1,145
3133266,Apartment,Entire home/apt,1.5,3,30,12,280
3140113,House,Entire home/apt,1,2,2,4,195
3157463,House,Entire home/apt,2,2,7,11,400
3157541,Apartment,Private room,1,1,2,3,125
3168359,Guest suite,Entire home/apt,1,1,3,3,139
3175769,House,Entire home/apt,2,3,30,4,350
3176619,Condominium,Entire home/apt,2,3,7,1,750
3183280,Loft,Entire home/apt,2,1,30,13,375
3200340,Loft,Private room,1.5,1,30,4,75
3200431,Condominium,Private room,1,1,30,6,500
3201044,House,Entire home/apt,2,3,3,4,600
3205059,Apartment,Entire home/apt,1,1,31,3,145
3218306,Apartment,Private room,1,1,2,4,126
3221082,Apartment,Entire home/apt,2,3,30,15,279
3230459,Apartment,Entire home/apt,1,0,3,6,145
3240016,Apartment,Entire home/apt,1,1,30,7,115
3246879,Condominium,Entire home/apt,1,1,30,5,158
3250486,Condominium,Private room,1,1,6,2,146
3256704,Apartment,Entire home/apt,1.5,3,30,8,263
3257979,House,Private room,1,1,2,14,53
3261876,Apartment,Private room,1.5,1,3,8,159
3262216,House,Entire home/apt,2,3,3,13,360
3263219,House,Entire home/apt,1,2,4,8,240
3271517,House,Private room,1,1,3,13,125
3280443,Condominium,Entire home/apt,1,1,4,15,450
3290739,House,Private room,1,1,1,7,119
3292643,Apartment,Entire home/apt,1,2,3,4,245
3309722,Guest suite,Entire home/apt,1,1,2,7,200
3311711,Apartment,Private room,1.5,1,2,6,155
3312490,Apartment,Entire home/apt,1,1,3,6,155
3319159,Apartment,Entire home/apt,1,1,30,6,110
